Key,Value
3438,Mozilla5.0 Linux Android 5.0 RCT6303W87DK Buil
3439,Mozilla5.0 Windows NT 6.1 WOW64 rv7.0.1 Geck
3440,Mozilla5.0 Windows NT 6.3 WOW64 rv42.0 Gecko
3441,HotJava1.0.1JRE1.1.x
3442,Mozilla5.0 X11 U SunOS i86pc en-US rv1.9.1b
3443,Mozilla5.0 Linux Android 9 INE-LX1 AppleWebKi
3444,Opera6.02 Windows NT 4.0 U  de
3445,Mozilla5.0 Linux U Android 4.0.4 pt-br GT-S5
3446,Mozilla5.0 Linux Android 4.4.2 SM-G900T Build
3447,Mozilla5.0 X11 U Linux x86_64 fr-FR AppleWeb
3448,Mozilla5.0 Windows U Windows NT 6.1 ru-RU Ap
3449,Mozilla5.0 Linux Android 5.1.1 SAMSUNG-SM-T337
3450,Mozilla5.0 compatible MSIE 10.0 Windows NT 6.3
3451,Mozilla5.0 X11 Ubuntu 2831 Linux i686 rv28.
3452,Opera9.00 Windows NT 5.1 U fr
3453,Mozilla5.0 Linux Android 4.4.4 A462C BuildKTU
3454,Mozilla5.0 Linux Android 5.0 ASUS_Z00AD Apple
3455,Mozilla5.0 Linux Android 5.1 Z820 BuildLMY47D
3456,Mozilla5.0 X11 Ubuntu 2496 Linux i686 rv28.
3457,Mozilla5.0 X11 U Linux x86_64 en-US rv1.9b3
3458,Mozilla5.0 Windows NT 6.1 rv43.0 Gecko201001
3459,Mozilla5.0 Windows NT 6.1 rv49.0 Gecko201001
3460,Opera9.21 Windows NT 5.1 U ru
3461,Mozilla5.0 Linux Android 7.1.1 Nexus 5 CAF Bui
3462,Mozilla5.0 Windows NT 6.3 WOW64 rv50.0 Gecko
3463,Mozilla5.0 Linux U Android 4.2.2 en-us Kurio
3464,Mozilla5.0 Macintosh PPC Mac OS X 10_5_8 Apple
3465,Mozilla5.0 Windows NT 6.1 rv25.0 Gecko201001
3466,Mozilla5.0 Linux U Android 2.3.4 en-us HTC-P
3467,Mozilla5.0 X11 U Linux x86-64 en-US rv1.8.1
3468,WordPress6.7.1 https://eluxemagazine.com
3469,Mozilla5.0 Windows NT 6.0 WOW64 rv42.0 Gecko
3470,GuzzleHttp6.5.5 curl7.74.0 PHP7.4.33
3471,Mozilla5.0 X11 U Linux i686 tr-TR rv1.9.0.1
3472,Mozilla5.0 X11 Ubuntu 1689 Linux i686 rv28.
3473,Mozilla5.0 Linux Android 8.0.0 Pixel XL Build
3474,Opera9.64 Windows 98 U en Presto2.1.1
3475,Mozilla5.0 X11 CrOS i686 12.0.742.91 AppleWebK
3476,Mozilla5.0 X11 Linux i686 AppleWebKit534.30 
3477,Mozilla5.0 Windows NT 6.1 rv6.0 Gecko2011081
3478,Mozilla5.0 Macintosh U Intel Mac OS X 10_6 en
3479,Mozilla5.0 X11 FreeBSD U Viera en-IE AppleW
3480,Mozilla5.0 Linux U Android 4.1.2 en-us LGL39
3481,Mozilla5.0 Windows NT 6.2 WOW64 rv44.0 Gecko
3482,Mozilla5.0 Windows NT 10.0 Win64 x64 rv80.0
3483,Mozilla5.0 Linux Android 4.4.2 LG-D221 AppleW
3484,WordPress6.7.1 https://buerger-uni.de
3485,Mozilla5.0 Linux U Android 4.0.4 en-ca SGH-T
3486,Mozilla5.0 Linux Android 5.0.2 HTC One M9 Buil
3487,Mozilla5.0 X11 U Linux i686 de rv1.8.0.11 
3488,Mozilla5.0 Linux U Android 2.2.1 en-gb HTC_W
3489,Mozilla5.0 X11 RemixOS CrOS x86_64 rv50.0 G
3490,Mozilla5.0 Macintosh Intel Mac OS X 10.8 rv45
3491,Mozilla5.0 X11 CrOS aarch64 12239.67.0 AppleWe
3492,Mozilla5.0 Windows NT 5.1 rv50.0 Gecko201001
3493,Mozilla5.0 X11 U Linux i686 de rv1.9.2.13 
3494,Apache-HttpClient4.5.10 Java17.0.9
3495,Mozilla5.0 X11 U Linux i686 en-US rv1.7.13
3496,Mozilla5.0 Linux U Android 4.0.4 en-us C5155
3497,WordPress.com https://spettacolo259977734.wordpre
3498,Opera9.01 Windows NT 5.1 U de
3499,Mozilla5.0 Linux Android 5.1.1 AppleWebKit537
3500,Opera9.70 Windows NT 5.1 U en TMO-US_LEO
3501,Mozilla5.0 Windows NT 5.1 WOW64 rv45.0 Gecko
3502,Mozilla5.0 Linux Android 4.4.2 SM-T310 BuildK
3503,Mozilla5.0 X11 Ubuntu Linux x86_64 rv11.0 G
3504,Mozilla5.0 Windows NT 5.1 Win64 x64 rv48.0 
3505,Mozilla5.0 iPad CPU OS 7_1 like Mac OS X Apple
3506,Mozilla5.0 Linux U Android 2.3.5 en-in Micro
3507,Mozilla5.0 Linux U Android 4.2.2 en-us BLU S
3508,Mozilla5.0 Linux U Android 4.4.2 en-ca SGH-T
3509,Mozilla5.0 Android 8.0.0 Mobile rv61.0 Gecko
3510,Opera9.80 X11 Linux x86_64 U Linux Mint en 
3511,Mozilla5.0 Linux Android 7.0 LGUS997 BuildNRD
3512,Mozilla5.0 Linux Android 9 Mi MIX 2S AppleWeb
3513,Mozilla5.0 Windows NT 10.0 rv56.0 Gecko20100
3514,Mozilla5.0 Linux Android 8.0.0 SAMSUNG SM-G965
3515,Mozilla5.0 X11 U Linux i686 de rv1.9.2.18 
3516,Mozilla5.0 Macintosh Intel Mac OS X 10.9 rv48
3517,Mozilla5.0 iPad U CPU OS 3_2 like Mac OS X en
3518,Mozilla5.0 X11 CrOS armv7l 8872.76.0 AppleWebK
3519,Mozilla5.0 Linux Android 4.2.2 pt-br SAMSUNG 
3520,Mozilla5.0 iPad CPU OS 10_2 like Mac OS X Appl
3521,Opera9.30 Nintendo Wii U  2047-7 de
3522,Mozilla5.0 Linux Android 7.1.2 GT-I9195 Build
3523,Mozilla5.0 Linux U Android 4.4.2 en-us LGLS6
3524,Mozilla5.0 X11 U Linux i686 de rv1.9.2.10 
3525,Mozilla5.0 Linux Android 5.0 nl-be SAMSUNG SM
3526,Mozilla5.0 X11  AppleWebKit602.1 KHTML like 
3527,Mozilla5.0 Windows NT 10.0 Win64 x64 rv43.0
3528,Mozilla5.0 iPhone CPU iPhone OS 11_0_1 like Mac
3529,Mozilla5.0 Linux Android 4.4.2 SM-G9550 Build
3530,Mozilla5.0 Linux Android 4.4.2 HTC One_M8 Buil
3531,Opera9.02 X11 Linux i686 U hu
3532,Mozilla5.0 Linux U Android 2.3.7 en-us LG-LS
3533,Mozilla5.0 Linux Android 6.0.1 CPH1607 BuildM
3534,Mozilla5.0 Linux Android 7.0 SM-J327VPP Build
3535,Mozilla5.0 Linux Android 5.0.1 GT-I9295 Build
3536,Mozilla5.0 Linux U Android 4.4.2 he-il MX4 B
3537,Mozilla5.0 Linux Android 7.0 SAMSUNG SM-J727T1
3538,Opera7.54 Windows NT 5.1 U pl
3539,Opera9.80 Windows NT 5.1 WOW64 Presto2.12.388
3540,Mozilla5.0 Linux U Android 4.2.2 en-gb IdeaT
3541,Mozilla5.0 Linux Android 5.1.1 SM-G531H Build
3542,Mozilla5.0 X11 U Linux i586 en-US AppleWebKi
3543,Mozilla5.0 Windows NT 6.3 rv50.0 Gecko201001
3544,Mozilla5.0 X11 U Linux i686 de rv1.9.0.14 
3545,Mozilla5.0 Linux Android 4.4.2 SM-G110M Build
3546,Mozilla5.0 Linux Android 6.0 LG-H900 BuildMRA
3547,Mozilla5.0 Linux Android 5.0.2 LG-D620 BuildL
3548,Mozilla5.0 Linux Android 4.1.2 GT-S6810 Build
3549,Mozilla5.0 X11 U Linux i686 fi-FI rv1.9.0.1
3550,Android-Gmail64803278 sw393dp 440dpi ruby UP1
3551,Mozilla5.0 Windows ME 4.9 rv31.0 Gecko201001
3552,Guzzle3.9.3 curl7.68.0 PHP7.2.34-52+ubuntu20.04
3553,Mozilla5.0 Linux U Android 4.0.4 en-us SPH-M
3554,Mozilla5.0 Linux Android 7.0 Nexus 6P BuildNR
3555,Mozilla5.0 X11 Linux i686 U Opera 7.50  en
3556,Mozilla5.0 Macintosh Intel Mac OS X 10.9 rv49
3557,Android-Gmail64855928 sw393dp 440dpi ruby UP1
3558,Opera9.80 Android Opera Mini9.0.182966.318 U
3559,Mozilla5.0 Windows NT 6.1 Win64 x64 rv87.0 
3560,Mozilla4.0 compatible MSIE 5.0 Windows 98 Dig
3561,Mozilla5.0 Linux Android 7.1.1 REVVLPLUS C3701
3562,Mozilla5.0 Windows NT 5.1 AppleWebKit536.11 K
3563,Mozilla5.0 X11 U Linux i686 en-GB rv1.8.1b1
3564,Mozilla5.0 iPad CPU OS 7_1_1 like Mac OS X App
3565,Mozilla5.0 Ubuntu Linux i686 rv125.0 Gecko2
3566,Mozilla5.0 Linux Android 4.1.2 LG-P760 BuildJ
3567,Mozilla5.0 Android 5.0.1 HTC6525LVW BuildLRX22
3568,Mozilla5.0 Linux Android 6.0.1 SM-A700H Build
3569,Mozilla5.0 Macintosh Intel Mac OS X 10.8 rv51
3570,Dalvik1.6.0 Linux U Android 4.3.1 WT22M-FI Bu
3571,Mozilla5.0 Windows NT 6.1 WOW64 Trident7.0 a
3572,Mozilla5.0 Windows NT 6.1 Win64 rv68.0 Gecko
3573,Mozilla5.0 X11 U Linux i686 pt-PT rv1.9.0.5
3574,Mozilla5.0 Linux Android 6.0.1 SM-G920K Build
3575,Mozilla5.0 Linux Android 7.0 SM-G925R4 BuildN
3576,Mozilla4.0 Windows MSIE 6.0 Windows NT 5.0
3577,Mozilla5.0 X11 U Linux i686 en_US rv1.8.1b1
3578,Mozilla4.0 Windows 98 US Opera 12.16 en
3579,Mozilla5.0 X11 Ubuntu Linux i686 rv34.0 Gec
3580,Opera9.02 Windows NT 5.1 U zh-cn
3581,Mozilla5.0 Linux Android 5.0.1 SAMSUNG-SM-N910
3582,Opera9.80 Windows NT 5.1 U  MRSPUTNIK OW 2 3
3583,Mozilla5.0 Linux U Android 4.1.2 en-au GT-I9
3584,Java17.0.7
3585,Mozilla5.0 Linux Android 4.4.2 SM-G9300 Build
3586,Mozilla5.0 X11 U Linux i686 pl rv1.8.1 Gec
3587,axios1.6.7gzipgfe
3588,Mozilla5.0 compatible MSIE 8.0 Windows NT 6.1
3589,Mozilla5.0 Linux U Android 4.0.4 sv-se ST21i
3590,Mozilla5.0 Linux Android 7.1.2 Nexus 5 BuildN
3591,Mozilla5.0 Linux U Android 4.2.2 es-us M4 SS
3592,Mozilla5.0 Macintosh Intel Mac OS X 10_6_2 App
3593,Mozilla5.0 X11 U Linux i686 en-US rv1.9.1.6
3594,Mozilla5.0 Windows NT 6.2 WOW64 rv16.0.1 Gec
3595,Mozilla5.0 X11 Ubuntu 2199 Linux i686 rv28.
3596,Mozilla5.0 Linux Android 7.0 LG-H915 BuildNRD
3597,Scrapy2.6.2 +httpsscrapy.org
3598,Mozilla5.0 X11 U Linux x86_64 it rv1.9.0.8
3599,Mozilla5.0 iPhone CPU iPhone OS 8_0_2 like Mac 
3600,Opera8.02 Windows NT 5.1 U de
3601,Mozilla5.0 Windows NT 6.2 AppleWebKit535.11 K
3602,Mozilla5.0 Linux Android 9 STK-LX1 AppleWebKi
3603,Mozilla5.0 Linux U Android 2.0 en-us Milesto
3604,Mozilla5.0 Linux Android 4.4.2 LG-VS450PP Buil
3605,Mozilla5.0 Linux U Android 4.2.2 en-nz GT-P5
3606,Mozilla5.0 Windows NT 6.2 WOW64 rv29.0 Gecko
3607,Opera9.80 X11 Linux zvav U en Presto2.8.119
3608,Mozilla5.0 X11 U Linux i686 fr rv1.9.1.6 G
3609,Mozilla5.0 Mobile rv44.0 Gecko44.0 Firefox4
3610,Mozilla5.0 Linux Android 8.0.0 SM-G955U Build
3611,WordPress5.5.15 https://www.hotelstyle.at
3612,Mozilla5.0 X11 Ubuntu Linux i686 rv47.0 Gec
3613,Mozilla5.0 X11 Ubuntu 2072 Linux i686 rv28.
3614,Mozilla5.0 Windows NT 5.1 rv39.0 Gecko201001
3615,Mozilla5.0 compatible Konqueror4.4 Linux KHT
3616,Mozilla5.0 Linux Android 4.1.2 GT-S6810L Build
3617,Mozilla4.0 compatible MSIE 5.50 Windows 98 Si
3618,WordPress6.7.1 https://www.inov3d.net
3619,Mozilla5.0 Windows NT 10.0 rv55.0 Gecko20100
3620,Mozilla5.0 X11 Linux x86_64 AppleWebKit536.5 
3621,Mozilla5.0 Linux Android 9 MI 9 AppleWebKit5
3622,Opera9.5 Microsoft Windows PPC Opera Mobi U 
3623,WordPress.com https://trendsinthecity.com
3624,Mozilla5.0 Windows NT 6.3 Win64 x64 rv41.0 
3625,Mozilla5.0 Linux U Android 4.0.4 en-us Pante
3626,Mozilla5.0 Linux Android 8.0.0 SAMSUNG-SM-G891
3627,Mozilla5.0 iPhone CPU iPhone OS 9_2_1 like Mac 
3628,Mozilla5.0 Windows NT 6.2 WOW64 rv48.0 Gecko
3629,Mozilla5.0 Linux Android 4.4.2 Karbonn A5s Bui
3630,Mozilla5.0 Linux U Android 4.2.2 en-gb GT-P5
3631,Mozilla5.0 Linux Android 4.2.2 HTC Desire 616 
3632,Mozilla5.0 X11 Ubuntu Linux i686 rv35.0 Gec
3633,Mozilla5.0 Linux U Android 4.0.4 en-us KFJWA
3634,Mozilla5.0 Windows NT 6.1 Trident7.0 yie9 rv
3635,Mozilla5.0 Slackware13.37 X11 U Linux x86_64
3636,Mozilla5.0 Linux Android 4.4.4 uk-ua SAMSUNG 
3637,Mozilla5.0 Linux Android 4.4.4 SM-G530H Build
3638,Mozilla5.0 Linux Android 7.0 SM-G935T BuildNR
3639,Mozilla5.0 X11 Firefox38.0
3640,WordPress6.6.2 https://getwowlook.com
3641,Mozilla5.0 Windows NT 10.0 rv78.0 Gecko20100
3642,WordPress6.4.2 https://cdn.aicschool.edu.vn
3643,Mozilla5.0 Linux U Android 1.5 de-ch HTC Her
3644,Mozilla5.0 Windows NT 6.3 Win64 x64 rv63.0 
3645,Mozilla5.0 Linux Android 5.1.1 SM-G920I Build
3646,Mozilla5.0 Linux U Android 4.4.3 AppleWebkit
3647,Mozilla5.0 Linux Android 4.2.2 GT-I9505 Build
3648,WordPress6.7.1 https://atelier-hijiri.com
3649,Mozilla5.0 Windows NT 6.2 rv45.0 Gecko201001
3650,Mozilla5.0 X11 Linux x86_64 rv45.0 Gecko201
3651,Mozilla5.0 Windows NT 6.1 rv80.0 Gecko201001
3652,Mozilla5.0 iPad CPU OS 11_0 like Mac OS X Appl
3653,Mozilla5.0 Linux Android 5.0.2 SM-G920I Build
3654,Mozilla5.0 X11 U Linux x86_64 it rv1.9.1.15
3655,Mozilla5.0 Macintosh U PPC Mac OS X en  Appl
3656,Mozilla5.0 Linux Android 9 SM-G960W AppleWebK
3657,Mozilla5.0 X11 Linux x86_64 AppleWebKit535.2 
3658,Mozilla5.0 X11 FreeBSD amd64 AppleWebKit536.5
3659,Mozilla5.0 Linux U Android 3.0.1 en-us GT-P7
3660,WordPress6.5.5 https://unterschiedefinden.net
3661,Mozilla5.0 Linux U Android 2.3.6 en-us VS840
3662,Mozilla5.0 X11 U Linux x86_64 AppleWebKit537
3663,Mozilla5.0 X11 CrOS i686 0.13.507 AppleWebKit
3664,Mozilla5.0 Linux U Android 4.2.2 en-us RCT66
3665,Mozilla5.0 X11 Ubuntu Linux i686 rv46.0 Gec
3666,Mozilla5.0 X11 U Linux i686 fr rv1.8.0.6 G
3667,Mozilla5.0 iPhone CPU iPhone OS 14_6 like Mac O
3668,Mozilla5.0 Windows NT 6.1 rv60.0 Gecko201001
3669,Mozilla5.0 Linux U Android 4.4.2 ru-ru GT-P5
3670,Mozilla5.0 Linux Android 8.0.0 Lenovo K8 Note
3671,Mozilla5.0 Linux Android 6.0.1 SM-J700F Build
3672,Mozilla5.0 Linux Android 7.0 SAMSUNG SM-G930F 
3673,Mozilla5.0 Linux U Android 4.1 en-us sdk Bui
3674,Mozilla5.0 Linux Android 4.4.2 LGUK410 BuildK
3675,Mozilla5.0 X11 Linux x86_64 rv52.9 Gecko201
3676,Mozilla5.0 Windows NT 6.3 WOW64 rv31.0 Gecko
3677,Mozilla5.0 Mobile ALCATEL ONE TOUCH 4012A rv1
3678,Mozilla5.0 Android 5.1 Tablet rv47.0 Gecko4
3679,Opera9.80 Windows NT 6.1 MRA 6.1 build 6683 
3680,Mozilla5.0 Linux Android 4.3 GT-I9300 BuildJS
3681,Mozilla5.0 Windows 2000 U Opera 6.02  en
3682,Mozilla5.0 Linux Android 6.0.1 SM-G930P Build
3683,Mozilla5.0 Windows NT 6.1 WOW64 rv19.0 Gecko
3684,Sosospider++httphelp.soso.comwebspider.htm
3685,Mozilla4.0 compatible MSIE 6.0 Windows NT 5.2
3686,Mozilla5.0 Linux U Android 4.4.2 en-gb SM-T3
3687,Mozilla5.0 Linux Android 4.4.2 GT-I8190 Build
3688,Mozilla5.0 Windows NT 6.1 WOW64 rv5.0 Gecko
3689,Mozilla5.0 Linux Android 5.0 SM-G900M BuildLR
3690,Mozilla5.0 Windows NT 6.1 rv2.0b7pre Gecko20
3691,Mozilla5.0 Linux U Android 2.2 en-us Nexus O
3692,Mozilla5.0 Linux Android 6.0 CAM-L23 AppleWeb
3693,Mozilla5.0 Linux Android 9 GM1917 AppleWebKit
3694,meta-externalagent1.1 +httpsdevelopers.facebo
3695,Opera9.20 X11 Linux i586 U en
3696,Mozilla5.0 Linux Android 4.4.2 pa-in SAMSUNG 
3697,Mozilla5.0 X11 U Linux i686 en-GB rv1.8.0.5
3698,Mozilla5.0 Linux Android 4.4.2 Android SDK bui
3699,Mozilla5.0 Windows NT 6.1 rv2.0.1 Gecko20100
3700,Mozilla5.0 Linux Android 7.0 LG-F800L BuildNR
3701,Mozilla5.0 Linux Android 5.1 XT1031 BuildLPB2
3702,Mozilla5.0 Windows NT 6.3 rv39.0 Gecko201001
3703,Opera9.26 Macintosh PPC Mac OS X U en
3704,Mozilla5.0 Linux Android 4.1.2 LG-E980 BuildJ
3705,WordPress6.7.1 https://trucchi.tv
3706,Mozilla5.0 Linux U Android 4.2.2 en-us AX107
3707,Mozilla5.0 X11 Arch Linux i686 rv2.0 Gecko2
3708,Opera9.80 Windows NT 5.0 U nl Presto2.10.229
3709,Mozilla4.0 compatible MSIE 5.0 Windows NT 6.0
3710,Mozilla5.0 X11 U Linux x86_64 rv109.0 Gecko
3711,Mozilla5.0 Linux Android 6.0.1 SM-J210F Build
3712,Mozilla5.0 Macintosh Intel Mac OS X 10.15 rv9
3713,Python3.13 aiohttp3.11.8
3714,Mozilla5.0 compatible MojeekBot0.11 +https
3715,WordPress6.7.1 https://giuliagilardi.com
3716,WordPress6.6.2 https://www.lessaisons.lt
3717,WordPress6.7.1 https://limaderma.com
3718,Mozilla5.0 Windows NT 6.1 Win64 x64 rv90.0 
3719,Mozilla5.0 Linux Android 5.1 LGUS991 BuildLMY
3720,Mozilla5.0 Linux U Android 2.3.5 en-us DROID
3721,Mozilla5.0 Linux Android 6.0.1 SAMSUNG-SM-G930
3722,Mozilla5.0 Linux Android 6.0.1 SM-J106M Build
3723,Mozilla5.0 Linux Android 8.0.0 SM-G960U Build
3724,Mozilla5.0 Linux Android 7.1.1 Nexus 5X Build
3725,msnbot1.0  httpsearch.msn.commsnbot.htm
3726,Mozilla5.0 Linux Android 7.0 SM-G955F BuildNR
3727,Mozilla5.0 Linux Android 4.4.2 LG-H818 BuildK
3728,Mozilla5.0 X11 U Linux i686 de rv1.9.2.15 
3729,Mozilla5.0 Windows NT 10.0 WOW64 rv51.0 Geck
3730,Opera9.64 X11 Linux i686 U pl Presto2.1.1
3731,Mozilla5.0 Linux Android 4.0.4 Nexus S BuildI
3732,Mozilla5.0 Linux Android 7.0 SM-N920C BuildNR
3733,Mozilla5.0 Windows NT 6.1 AppleWebKit537.31 K
3734,Mozilla5.0 Windows NT 5.1 rv15.0 Gecko15.0 F
3735,Opera7.10 Windows NT 5.0 U  en
3736,Opera9.80 Macintosh Intel Mac OS X 10.11.6 Edi
3737,Mozilla5.0 Linux U Android 4.1.2 en-us HTC_H
3738,Mozilla5.0 Windows NT 5.1 Win64 x64 rv49.0 
3739,Mozilla5.0 X11 Ubuntu Linux i686 rv51.0 Gec
3740,Mozilla5.0 X11 U Linux i686 en-US rv1.9.1.9
3741,WordPress6.7.1 https://funvox.xyz
3742,Opera9.50 Windows NT 5.2 U it
3743,Mozilla5.0 Android 5.0 Mobile rv51.0 Gecko5
3744,Mozilla5.0 Windows NT 5.1 rv33.0 Gecko201001
3745,Opera9.23 Windows NT 5.1 U en
3746,Mozilla5.0 Linux U Android 4.1.2 pt-br GT-S6
3747,Mozilla5.0 Linux Android 5.0.2 LG-H540 BuildL
3748,Mozilla5.0 X11 CrOS aarch64 14989.107.0 AppleW
3749,WordPress6.7.1 https://www.mediativegedanken.de
3750,Mozilla5.0 Android 6.0 Tablet rv57.0 Gecko5
3751,Mozilla5.0 Windows NT 6.1 WOW64 rv54.0 Gecko
3752,Mozilla5.0 Windows NT 6.1 Win64 x64 rv57.0 
3753,Mozilla5.0 Linux Android 5.0.1 SM-N910R4 Build
3754,Opera9.80 Android Opera Mini42.0.2254150.36 
3755,Mozilla5.0 Macintosh Intel Mac OS X 10_8_6 App
3756,Mozilla5.0 Linux Android 8.0.0 moto e5 plus A
3757,Mozilla5.0 X11 Ubuntu i686 rv52.0 Gecko2010
3758,python-httpx0.28.0
3759,Mozilla5.0 Linux Android 5.0 LG-X170g BuildLR
3760,Mozilla5.0  Windows NT 10.0  Win64  x64  AppleWeb
3761,Mozilla5.0 Windows NT 6.3 Win64 x64 rv46.0 
3762,WordPress6.7.1 https://citopendia.it
3763,Mozilla5.0 X11 Ubuntu Linux x86_64 rv107.0 
3764,Mozilla5.0 Linux Android 4.2.2 GT-I8200N Build
3765,Mozilla5.0 iPhone CPU iPhone OS 16_6_1 like Mac
3766,Mozilla5.0 Windows NT 6.1 WOW64 rv27.0 Gecko
3767,Mozilla5.0 X11 U Linux i686 en-CA rv1.8.0.1
3768,Mozilla5.0 Linux Android 7.1.1 SM-N950U1 Build
3769,Mozilla5.0 iPad CPU OS 7_0_2 like Mac OS X App
3770,Mozilla5.0 Linux U Android 4.4.2 nl-nl GT-P5
3771,Mozilla5.0 Linux Android 6.0.1 SM-J500G Build
3772,Mozilla5.0 Linux Android 6.0.1 SM-G900W8 Build
3773,Mozilla5.0 Linux Android 9 RMX1801 AppleWebKi
3774,Mozilla5.0 Linux Android 9 Pixel BuildPPR2.18
3775,Mozilla5.0 Linux U Android 4.2.1 en-us STUDI
3776,WordPress6.6.2 https://www.riccionario.it
3777,Mozilla5.0 Linux Android 5.1.1 SM-G361F Build
3778,Mozilla5.0 Macintosh U PPC Mac OS X fi-fi Ap
3779,Mozilla5.0 Macintosh Intel Mac OS X 11_13 rv1
3780,Mozilla5.0 Windows NT 10.0 rv73.0 Gecko20100
3781,Mozilla5.0 Linux Android 7.0 SM-N920R4 BuildN
3782,Python3.11 aiohttp3.11.9
3783,Mozilla5.0 Linux Android 6.0.1 sm-g900f Build
3784,Mozilla5.0 Unknown U UNIX BSDSYSV system C -
3785,Mozilla5.0 Linux U Android 4.2.2 en-us GT-P5
3786,yacybot global amd64 Linux 5.4.0-105-generic j
3787,Python3.12 aiohttp3.11.9
3788,Mozilla5.0 Linux Android 5.0.1 GT-I9502 Build
3789,Mozilla4.0 compatible MSIE 6.0 Windows NT 4.0
3790,Opera10.61 J2MEMIDP Opera Mini5.1.2121919.99
3791,WordPress6.7.1 https://green-miracle.de
3792,Mozilla5.0 Android 5.1.1 Tablet rv45.0 Gecko
3793,Mozilla5.0 Linux U Android 2.2.1 sv-se GT-S5
3794,WordPress6.7.1 https://polskiobserwator.de
3795,Mozilla5.0 Linux Android 5.1.1 SM-J120FN Build
3796,Mozilla5.0 Macintosh Intel Mac OS X 10.8 rv19
3797,Mozilla5.0 Linux Android 4.4.2 LG-D620 BuildK
3798,Mozilla5.0 Linux Android 5.1.1 SM-G361H Build
3799,Mozilla5.0 X11 CrOS x86_64 12425.0.0 AppleWebK
3800,Mozilla5.0 Windows U WinNT4.0 en-US rv1.7.5
3801,Mozilla5.0 Linux Android 6.0.1 Redmi 4A Build
3802,Mozilla5.0 Windows NT 6.2 rv49.0 Gecko201001
3803,Mozilla5.0 Linux Android 5.1.1 GT-I9301I Build
3804,Opera9.02 Windows NT 5.1 U ru
3805,Mozilla5.0 Macintosh Intel Mac OS X 10.9 rv58
3806,Mozilla5.0 Linux Android 11 BL5000 AppleWebKi
3807,Mozilla5.0 Linux Android 5.0.1 SM-N910H Build
3808,Mozilla5.0 Linux Android 4.4.2 SM-N900T Build
3809,Mozilla5.0 X11 CrOS x86_64 13982.82.0 AppleWeb
3810,Mozilla5.0 iPod touch CPU iPhone OS 9_1 like Ma
3811,Mozilla5.0 Macintosh Intel Mac OS X 11_5 rv10
3812,Mozilla5.0 X11 Linux x86_64 rv33.0 Gecko201
3813,Opera9.22 Windows NT 6.0 U ru
3814,Mozilla5.0 Macintosh Intel Mac OS X 13_6_0 App
3815,Mozilla5.0  Macintosh  Intel Mac OS X 10_15_7  Ap
3816,Mozilla5.0 Linux Android 6.0 XT1063 BuildMPB2
3817,WordPress6.7.1 https://pensez-vous.fr
3818,Mozilla5.0 Linux Android 5.1 XT1039 BuildLPB2
3819,Mozilla5.0 Linux Android 4.1.1 HTC Desire X Bu
3820,Mozilla5.0 iPad CPU OS 12_3_1 like Mac OS X Ap
3821,Mozilla5.0 Windows NT 10.0 WOW64 Rv50.0 Geck
3822,Mozilla5.0 Linux Android 4.4.4 XT1022 BuildKX
3823,Mozilla5.0 Linux Android 7.0 SM-G930F AppleWe
3824,Mozilla5.0 Linux Android 8.0.0 G8441 AppleWeb
3825,Mozilla5.0 X11 Ubuntu Linux x86_64 rv66.0 G
3826,Opera9.00 Windows NT 5.1 U ja
3827,Mozilla5.0 X11 CrOS aarch64 15236.7.0 AppleWeb
3828,Mozilla5.0 Windows NT 5.1 U en Opera 8.51
3829,Mozilla5.0 Linux Android 4.4.2 LG-D331 BuildK
3830,Opera9.02 Windows NT 5.0 U pl
3831,Mozilla4.0 compatible MSIE 6.0 Windows 98
3832,Mozilla4.0 compatible MSIE 8.0 Win32
3833,Mozilla5.0 Linux Android 5.0.2 SM-A500M Build
3834,Mozilla5.0 Macintosh U PPC Mac OS X fr-ch Ap
3835,Mozilla5.0 X11 Ubuntu Linux x86_64 rv49.0 G
3836,Mozilla5.0 Linux U Android 2.3.6 it-it GT-I8
3837,Mozilla5.0 Linux Android 7.0 SM-J530F BuildNR
3838,Opera9.64 X11 Linux i686 U en Presto2.1.1
3839,Mozilla4.0 compatible MSIE 5.5 Windows NT 5.2
3840,WordPress6.7.1 https://aquariums.ai
3841,Mozilla5.0 Linux Android 6.0.1 SM-G900P Build
3842,Mozilla5.0 Linux Android 4.4.4 SM-J100ML Build
3843,Mozilla5.0 X11 U Linux i686 fr rv1.8.1.4 G
3844,Mozilla5.0 X11 U Linux i686 en-GB rv1.8.1.8
3845,Mozilla5.0 Linux Android 4.1.2 GT-S7262 Build
3846,Mozilla5.0 Windows NT 6.3 Win64 x64 rv54.0 
3847,Mozilla5.0 Windows U Windows NT 5.1 ja-JP rv
3848,Mozilla5.0 Linux U Android 2.2.1 en-us SCH-I
3849,Apache-HttpClient4.4 Java 1.5 minimum Java11.0
3850,Mozilla5.0 compatible MSIE 8.0 Windows NT 6.0
3851,Mozilla5.0 webOS1.4.5 U en-US AppleWebKit53
3852,WordPress6.4.2 https://cdn.vinaenter.edu.vn
3853,Mozilla5.0 X11 U Linux x86_64 en-GB rv1.8.1
3854,Mozilla5.0 Linux Android 5.0.2 SM-T530NU Build
3855,WordPress6.7.1 https://urkraut.ch
3856,Mozilla5.0 Windows NT 6.2 rv127.0 Gecko20100
